ticker,name,industry,marketCap
DDC,DDC Enterprise Limited,Packaged Foods,76487243
DDD,3D Systems Corporation,Computer Hardware,299420319
DDI,"DoubleDown Interactive Co., Ltd.",Electronic Gaming & Multimedia,432601531
DDL,Dingdong (Cayman) Limited,Grocery Stores,623627655
DDOG,"Datadog, Inc.",Software - Application,44470421097
DDS,"Dillard's, Inc.",Department Stores,10137654953
DE,Deere & Company,Farm & Heavy Construction Machinery,162029335780
DEA,"Easterly Government Properties, Inc.",REIT - Office,1212805160
DEC,Diversified Energy Company,Oil & Gas Integrated,1027096941
DECK,Deckers Outdoor Corporation,Footwear & Accessories,16469035635
DEFT,DeFi Technologies Inc.,Capital Markets,283950944
DEI,"Douglas Emmett, Inc.",REIT - Office,2000191091
DELL,Dell Technologies Inc.,Computer Hardware,74764641236
DEO,Diageo plc,Beverages - Wineries & Distilleries,56003556631
DERM,Journey Medical Corporation,Drug Manufacturers - Specialty & Generic,256408293
DEVS,DevvStream Corp.,Pollution & Treatment Controls,3723010
DFDV,DeFi Development Corp.,Asset Management,110154968
DFH,"Dream Finders Homes, Inc.",Residential Construction,1891268700
DFIN,"Donnelley Financial Solutions, Inc.",Software - Application,1019289358
DFLI,Dragonfly Energy Holdings Corp.,Electrical Equipment & Parts,27660253
DFNS,T3 Defense Inc.,Shell Companies,33125074
DFTX,"Definium Therapeutics, Inc.",Biotechnology,1598805598
DG,Dollar General Corporation,Discount Stores,32700859476
DGICA,Donegal Group Inc.,Insurance - Property & Casualty,684097944
DGICB,Donegal Group Inc.,Insurance - Property & Casualty,694390099
DGII,Digi International Inc.,Communication Equipment,1741020596
DGNX,Diginex Limited,Consulting Services,121803226
DGX,Quest Diagnostics Incorporated,Diagnostics & Research,22754600000
DGXX,Digi Power X Inc.,Utilities - Independent Power Producers,145167914
DH,Definitive Healthcare Corp.,Health Information Services,217436486
DHC,Diversified Healthcare Trust,REIT - Healthcare Facilities,1525525861
DHI,"D.R. Horton, Inc.",Residential Construction,47682281783
DHIL,"Diamond Hill Investment Group, Inc.",Asset Management,415691937
DHR,Danaher Corporation,Diagnostics & Research,151941086000
DHT,"DHT Holdings, Inc.",Oil & Gas Midstream,2479526856
DHX,"DHI Group, Inc.",Software - Application,103540883
DIBS,"1stdibs.Com, Inc.",Internet Content & Information,197717479
DIN,"Dine Brands Global, Inc.",Restaurants,478289859
DINO,HF Sinclair Corporation,Oil & Gas Refining & Marketing,10556789092
DIOD,Diodes Incorporated,Semiconductors,3306847173
DIS,The Walt Disney Company,Entertainment,181368202345
DIT,AMCON Distributing Company,Food Distribution,73523610
DJCO,Daily Journal Corporation,Software - Application,703127311
DJT,Trump Media & Technology Group Corp.,Internet Content & Information,3049174256
DK,"Delek US Holdings, Inc.",Oil & Gas Refining & Marketing,1982902280
DKI,Darkiris Inc.,Electronic Gaming & Multimedia,9299763
DKL,"Delek Logistics Partners, LP",Oil & Gas Refining & Marketing,2855853413
DKNG,DraftKings Inc.,Gambling,12523956301
DKS,"DICK'S Sporting Goods, Inc.",Specialty Retail,17932602344
DLB,"Dolby Laboratories, Inc.",Specialty Business Services,6360085351
DLHC,DLH Holdings Corp.,Specialty Business Services,82900160
DLNG,Dynagas LNG Partners LP,Oil & Gas Midstream,140415245
DLO,DLocal Limited,Software - Infrastructure,3560308901
DLPN,"Dolphin Entertainment, Inc.",Advertising Agencies,18426081
DLR,"Digital Realty Trust, Inc.",REIT - Specialty,63062701260
DLTH,Duluth Holdings Inc.,Apparel Retail,83184825
DLTR,"Dollar Tree, Inc.",Discount Stores,25538714806
DLX,Deluxe Corporation,Conglomerates,1164798344
DLXY,Delixy Holdings Limited,Oil & Gas Refining & Marketing,14090430
DMAA,Drugs Made In America Acquisition Corp.,Shell Companies,349918973
DMAC,DiaMedica Therapeutics Inc.,Biotechnology,462381929
DMII,Drugs Made In America Acquisition II Corp.,Shell Companies,655750000
DMLP,"Dorchester Minerals, L.P.",Oil & Gas Exploration & Production,1217002449
DMRC,Digimarc Corporation,Software - Application,109413234
DNA,"Ginkgo Bioworks Holdings, Inc.",Biotechnology,499590602
DNLI,Denali Therapeutics Inc.,Biotechnology,2995117422
DNMX,Dynamix Corporation III,Shell Companies,266991663
DNN,Denison Mines Corp.,Uranium,3539086730
DNOW,DNOW Inc.,Industrial Distribution,3000289872
DNTH,"Dianthus Therapeutics, Inc.",Biotechnology,2053529006
DNUT,"Krispy Kreme, Inc.",Grocery Stores,512187000
DOC,"Healthpeak Properties, Inc.",REIT - Healthcare Facilities,11526956271
DOCN,"DigitalOcean Holdings, Inc.",Software - Infrastructure,5835368817
DOCS,"Doximity, Inc.",Health Information Services,4564158352
DOCU,"DocuSign, Inc.",Software - Application,8759929648
DOGZ,Dogness (International) Corporation,Leisure,18966675
DOLE,Dole plc,Farm Products,1501666727
DOMH,Dominari Holdings Inc.,Capital Markets,53534036
DOMO,"Domo, Inc.",Software - Application,194780973
DOO,BRP Inc.,Recreational Vehicles,5810727569
DORM,"Dorman Products, Inc.",Auto Parts,4024488962
DOUG,Douglas Elliman Inc.,Real Estate Services,214053718
DOV,Dover Corporation,Specialty Industrial Machinery,31623418627
DOW,Dow Inc.,Chemicals,23427487451
DOX,Amdocs Limited,Software - Infrastructure,7371874018
DOYU,DouYu International Holdings Limited,Internet Content & Information,171415919
DPRO,Draganfly Inc.,Computer Hardware,157987830
DPZ,"Domino's Pizza, Inc.",Restaurants,12898902308
DQ,Daqo New Energy Corp.,Semiconductor Equipment & Materials,1687817517
DRCT,"Direct Digital Holdings, Inc.",Advertising Agencies,3803747
DRD,DRDGOLD Limited,Gold,2908951639
DRDB,Roman DBDR Acquisition Corp. II,Shell Companies,320773337
DRH,DiamondRock Hospitality Company,REIT - Hotel & Motel,2012532977
DRI,"Darden Restaurants, Inc.",Restaurants,24508540542
DRIO,DarioHealth Corp.,Health Information Services,76032135
DRMA,"Dermata Therapeutics, Inc.",Biotechnology,3221942
DRS,"Leonardo DRS, Inc.",Aerospace & Defense,10047829403
DRTS,Alpha Tau Medical Ltd.,Biotechnology,617312417
DRUG,Bright Minds Biosciences Inc.,Biotechnology,755249381
DRVN,Driven Brands Holdings Inc.,Auto & Truck Dealerships,2741451814
DSAC,Daedalus Special Acquisition Corp.,Shell Companies,341727600
DSGN,"Design Therapeutics, Inc.",Biotechnology,573055395
DSGR,"Distribution Solutions Group, Inc.",Industrial Distribution,1426127136
DSGX,The Descartes Systems Group Inc.,Software - Application,5649101931
DSL,DoubleLine Income Solutions Fund,Asset Management - Income,1282052292
DSP,Viant Technology Inc.,Software - Application,601235626
DSS,"DSS, Inc.",Packaging & Containers,9038233
DSWL,"Deswell Industries, Inc.",Electronic Components,55773337
DSX,Diana Shipping Inc.,Marine Shipping,259315559
DSY,Big Tree Cloud Holdings Limited,Household & Personal Products,17864239
DT,"Dynatrace, Inc.",Software - Application,10904060728
DTCK,Davis Commodities Limited,Farm Products,4997885
DTCX,"Datacentrex, Inc.",Financial Data & Stock Exchanges,32496326
DTE,DTE Energy Company,Utilities - Regulated Electric,29264613221
DTI,Drilling Tools International Corporation,Oil & Gas Equipment & Services,122843735
DTIL,"Precision BioSciences, Inc.",Biotechnology,95324134
DTM,"DT Midstream, Inc.",Oil & Gas Midstream,13371137877
DTSQ,DT Cloud Star Acquisition Corporation,Shell Companies,96929911
DTSS,Datasea Inc.,Software - Infrastructure,8314449
DTST,Data Storage Corporation,Information Technology Services,9340365
DUK,Duke Energy Corporation,Utilities - Regulated Electric,98070856959
DUO,Fangdd Network Group Ltd.,Real Estate Services,43945191
DUOL,"Duolingo, Inc.",Software - Application,5179775352
DUOT,"Duos Technologies Group, Inc.",Software - Application,179234604
DV,"DoubleVerify Holdings, Inc.",Advertising Agencies,1503130307
DVA,DaVita Inc.,Medical Care Facilities,10014415916
DVLT,Datavault AI Inc.,Software - Infrastructure,423125579
DVN,Devon Energy Corporation,Oil & Gas Exploration & Production,27266777789
DVS,Dolly Varden Silver Corporation,Silver,445489257
DWSN,Dawson Geophysical Company,Oil & Gas Equipment & Services,72962332
DWTX,"Dogwood Therapeutics, Inc.",Biotechnology,94643269
DX,"Dynex Capital, Inc.",REIT - Mortgage,3763849685
DXC,DXC Technology Company,Information Technology Services,2208577119
DXCM,"DexCom, Inc.",Medical Devices,25382258982
DXF,Eason Technology Limited,Credit Services,2865891
DXLG,"Destination XL Group, Inc.",Apparel Retail,31820965
DXPE,"DXP Enterprises, Inc.",Industrial Distribution,2367572790
DXR,Daxor Corporation,Medical Instruments & Supplies,71966811
DXST,Decent Holding Inc.,Waste Management,9075512
DY,"Dycom Industries, Inc.",Engineering & Construction,12506178190
DYAI,"Dyadic International, Inc.",Biotechnology,30035872
DYN,"Dyne Therapeutics, Inc.",Biotechnology,2634435776
DYOR,Insight Digital Partners II,Shell Companies,229080000
E,Eni S.p.A.,Oil & Gas Integrated,65149983595
EA,Electronic Arts Inc.,Electronic Gaming & Multimedia,50165859308
EAF,GrafTech International Ltd.,Electrical Equipment & Parts,179449765
EARN,Ellington Credit Company,Asset Management,197606886
EAT,"Brinker International, Inc.",Restaurants,7078670313
EB,"Eventbrite, Inc.",Internet Content & Information,442914729
EBAY,eBay Inc.,Internet Retail,35893320000
EBC,"Eastern Bankshares, Inc.",Banks - Regional,4833769811
EBF,"Ennis, Inc.",Business Equipment & Supplies,515974466
EBMT,"Eagle Bancorp Montana, Inc.",Banks - Regional,177070452
EBON,Ebang International Holdings Inc.,Computer Hardware,16556163
EBS,Emergent BioSolutions Inc.,Drug Manufacturers - Specialty & Generic,569841609
EC,Ecopetrol S.A.,Oil & Gas Integrated,24966699259
ECBK,"ECB Bancorp, Inc.",Banks - Regional,158884432
ECC,Eagle Point Credit Company Inc.,Asset Management,621456460
ECG,"Everus Construction Group, Inc.",Engineering & Construction,5165435850
ECL,Ecolab Inc.,Specialty Chemicals,85166128501
ECO,Okeanis Eco Tankers Corp.,Marine Shipping,1646696455
ECOR,"electroCore, Inc.",Medical Devices,44697098
ECPG,"Encore Capital Group, Inc.",Credit Services,1274878120
ECVT,Ecovyst Inc.,Specialty Chemicals,1306662484
ECX,ECARX Holdings Inc.,Auto Parts,629625152
ED,"Consolidated Edison, Inc.",Utilities - Regulated Electric,40323726126
EDAP,EDAP TMS S.A.,Medical Distribution,178360250
EDBL,Edible Garden AG Incorporated,Farm Products,1737934
EDHL,Everbright Digital Holding Limited,Advertising Agencies,4148963
EDIT,"Editas Medicine, Inc.",Biotechnology,163999349
EDN,Empresa Distribuidora y Comercializadora Norte Sociedad AnÃ³nima,Utilities - Regulated Electric,1379794755
EDRY,EuroDry Ltd.,Marine Shipping,38556147
EDSA,"Edesa Biotech, Inc.",Biotechnology,7917132
EDTK,Skillful Craftsman Education Technology Limited,Education & Training Services,14968905
EDU,New Oriental Education & Technology Group Inc.,Education & Training Services,9586939799
EDUC,Educational Development Corporation,Publishing,11873353
EE,"Excelerate Energy, Inc.",Oil & Gas Midstream,4602289949
EEFT,"Euronet Worldwide, Inc.",Software - Infrastructure,2857356521
EEIQ,EpicQuest Education Group International Limited,Education & Training Services,4007849
EEX,"Emerald Holding, Inc.",Advertising Agencies,939584936
EFC,Ellington Financial Inc.,REIT - Mortgage,1634254948
EFOI,"Energy Focus, Inc.","Furnishings, Fixtures & Appliances",9871794
EFSC,Enterprise Financial Services Corp,Banks - Regional,2228250200
EFSI,"Eagle Financial Services, Inc.",Banks - Regional,204077752
EFTY,"Etoiles Capital Group Co., Ltd",Consulting Services,302052200
EFX,Equifax Inc.,Consulting Services,22656872000
EFXT,Enerflex Ltd.,Oil & Gas Equipment & Services,2256849941
EG,"Everest Group, Ltd.",Insurance - Reinsurance,13680084000
EGAN,eGain Corporation,Software - Application,265508336
EGBN,"Eagle Bancorp, Inc.",Banks - Regional,792386395
EGG,Enigmatig Limited,Consulting Services,153468496
EGHA,EGH Acquisition Corp.,Shell Companies,209715000
EGHT,"8x8, Inc.",Software - Application,355261793
EGO,Eldorado Gold Corporation,Gold,9275077764
EGP,"EastGroup Properties, Inc.",REIT - Industrial,9980814184
EGY,"VAALCO Energy, Inc.",Oil & Gas Exploration & Production,495226702
EH,EHang Holdings Limited,Aerospace & Defense,824286824
EHAB,"Enhabit, Inc.",Medical Care Facilities,567811382
EHC,Encompass Health Corporation,Medical Care Facilities,11275026383
EHGO,Eshallgo Inc.,Business Equipment & Supplies,6151891
EHLD,Euroholdings Ltd.,Marine Shipping,17885505
EHTH,"eHealth, Inc.",Insurance Brokers,50454247
EIC,Eagle Point Income Company Inc.,Asset Management,241916129
EIG,"Employers Holdings, Inc.",Insurance - Specialty,963679274
EIKN,"Eikon Therapeutics, Inc.",Biotechnology,798968188
EIX,Edison International,Utilities - Regulated Electric,26581089828
EJH,E-Home Household Service Holdings Limited,Personal Services,45610200
EKSO,"Ekso Bionics Holdings, Inc.",Medical Instruments & Supplies,32780998
EL,The EstÃ©e Lauder Companies Inc.,Household & Personal Products,38494991916
ELA,Envela Corporation,Luxury Goods,332072858
ELAB,PMGC Holdings Inc.,Biotechnology,1660113
ELAN,Elanco Animal Health Incorporated,Drug Manufacturers - Specialty & Generic,12317245496
ELBM,Electra Battery Materials Corporation,Other Industrial Metals & Mining,84076757
ELDN,"Eledon Pharmaceuticals, Inc.",Biotechnology,159498589
ELE,Elemental Royalty Corporation,Other Precious Metals & Mining,1321895803
ELF,"e.l.f. Beauty, Inc.",Household & Personal Products,4389352925
ELLO,Ellomay Capital Ltd.,Utilities - Renewable,410602422
ELMD,"Electromed, Inc.",Medical Devices,192897546
ELME,Elme Communities,REIT - Residential,191336028
ELOG,Eastern International Ltd.,Integrated Freight & Logistics,12017000
ELPC,Companhia Paranaense de Energia - COPEL,Utilities - Regulated Electric,8106492034
ELPW,Elong Power Holding Limited,Electrical Equipment & Parts,9211200
ELS,"Equity LifeStyle Properties, Inc.",REIT - Residential,13455096990
ELSE,"Electro-Sensors, Inc.",Scientific & Technical Instruments,14896630
ELTK,Eltek Ltd.,Electronic Components,58224460
ELTX,"Elicio Therapeutics, Inc.",Biotechnology,146965263
ELUT,Elutia Inc.,Medical Devices,40715640
ELV,"Elevance Health, Inc.",Healthcare Plans,74165596299
ELVA,Electrovaya Inc.,Electrical Equipment & Parts,456286855
ELVN,"Enliven Therapeutics, Inc.",Biotechnology,1611873130
ELVR,Elevra Lithium Limited,Other Industrial Metals & Mining,941584869
ELWT,"Elauwit Connection, Inc.",Telecom Services,39718776
EM,Smart Share Global Limited,Personal Services,295454798
EMA,Emera Incorporated,Utilities - Regulated Electric,14770199713
EMAT,Evolution Metals & Technologies Corp.,Other Industrial Metals & Mining,4521325872
EMBC,Embecta Corp.,Medical Instruments & Supplies,592198540
EMBJ,Embraer S.A.,Aerospace & Defense,12885665420
EME,"EMCOR Group, Inc.",Engineering & Construction,35048537902
EMIS,Emmis Acquisition Corp.,Shell Companies,158286820
EML,The Eastern Company,Tools & Accessories,114090620
EMN,Eastman Chemical Company,Specialty Chemicals,9099856550
EMPD,Empery Digital Inc.,Auto Manufacturers,126057740
EMPG,Empro Group Inc.,Medical Distribution,144630500
EMR,Emerson Electric Co.,Specialty Industrial Machinery,81478760000
ENB,Enbridge Inc.,Oil & Gas Midstream,112365963725
ENGN,enGene Holdings Inc.,Biotechnology,665827530
ENGS,Energys Group Limited,Waste Management,12825000
ENIC,Enel Chile S.A.,Utilities - Regulated Electric,5802731638
ENLT,Enlight Renewable Energy Ltd,Utilities - Renewable,8645981851
ENLV,Enlivex Therapeutics Ltd.,Biotechnology,263493463
ENOV,Enovis Corporation,Medical Devices,1253019338
ENPH,"Enphase Energy, Inc.",Solar,5776147555
ENR,"Energizer Holdings, Inc.",Electrical Equipment & Parts,1555867277
ENS,EnerSys,Electrical Equipment & Parts,6675994914
ENSC,"Ensysce Biosciences, Inc.",Biotechnology,1434151
ENSG,"The Ensign Group, Inc.",Medical Care Facilities,12366478400
ENTA,"Enanta Pharmaceuticals, Inc.",Biotechnology,401616344
ENTG,"Entegris, Inc.",Semiconductor Equipment & Materials,19883710000
ENTX,Entera Bio Ltd.,Biotechnology,69703008
ENVA,"Enova International, Inc.",Credit Services,3668784852
ENVB,"Enveric Biosciences, Inc.",Biotechnology,2808477
ENVX,Enovix Corporation,Electrical Equipment & Parts,1211779860
EOG,"EOG Resources, Inc.",Oil & Gas Exploration & Production,63945228157
EOLS,"Evolus, Inc.",Drug Manufacturers - Specialty & Generic,277428676
EONR,EON Resources Inc.,Oil & Gas Exploration & Production,17838699
EOSE,"Eos Energy Enterprises, Inc.",Electrical Equipment & Parts,3497019351
EP,Empire Petroleum Corporation,Oil & Gas Exploration & Production,101735245
EPAC,Enerpac Tool Group Corp.,Specialty Industrial Machinery,2211854943
EPAM,"EPAM Systems, Inc.",Information Technology Services,9011175848
EPC,Edgewell Personal Care Company,Household & Personal Products,997399517
EPD,Enterprise Products Partners L.P.,Oil & Gas Midstream,76624831591
EPM,Evolution Petroleum Corporation,Oil & Gas Exploration & Production,140927973
EPOW,"Sunrise New Energy Co., Ltd.",Electrical Equipment & Parts,31308726
EPR,EPR Properties,REIT - Specialty,4365125750
EPRT,"Essential Properties Realty Trust, Inc.",REIT - Retail,6654611262
EPRX,Eupraxia Pharmaceuticals Inc.,Biotechnology,428604085
EPSM,Epsium Enterprise Limited,Beverages - Wineries & Distilleries,22710277
EPSN,Epsilon Energy Ltd.,Oil & Gas Exploration & Production,141993802
EQ,"Equillium, Inc.",Biotechnology,97429253
EQBK,"Equity Bancshares, Inc.",Banks - Regional,878479047
EQH,"Equitable Holdings, Inc.",Asset Management,12346214000
EQIX,"Equinix, Inc.",REIT - Specialty,94115447883
EQNR,Equinor ASA,Oil & Gas Integrated,70362185723
EQPT,EquipmentShare.com Inc.,Rental & Leasing Services,8121463134
EQR,Equity Residential,REIT - Residential,24408643345
EQS,"Equus Total Return, Inc.",Asset Management,19128787
EQT,EQT Corporation,Oil & Gas Exploration & Production,35684369602
EQX,Equinox Gold Corp.,Gold,12813859211
ERAS,"Erasca, Inc.",Biotechnology,3811013570
ERIC,Telefonaktiebolaget LM Ericsson (publ),Communication Equipment,36291271031
ERIE,Erie Indemnity Company,Insurance Brokers,14794895252
